# timestamps [seconds],pts
22859.945705,1947937
22859.981572,1950287
22860.013825,1952401
22860.045545,1954480
22860.081539,1956839
22860.113533,1958935
22860.149531,1961295
22860.181595,1963396
22860.213704,1965500
22860.249993,1967878
22860.281576,1969948
22860.313542,1972043
22860.349606,1974406
22860.381535,1976499
22860.417952,1978886
22860.449683,1980965
22860.481513,1983051
22860.517734,1985425
22860.549578,1987512
22860.585903,1989892
22860.617623,1991971
22860.649958,1994090
22860.685653,1996429
22860.717794,1998536
22860.749528,2000615
22860.786143,2003015
22860.817692,2005082
22860.853659,2007440
22860.885896,2009552
22860.917690,2011636
22860.953801,2014002
22860.985652,2016090
22861.017743,2018193
22861.053863,2020560
22861.085902,2022660
22861.121920,2025020
22861.153821,2027111
22861.185886,2029212
22861.221713,2031560
22861.253722,2033658
22861.286112,2035780
22861.321703,2038113
22861.353985,2040228
22861.389573,2042561
22861.421717,2044667
22861.453687,2046762
22861.489577,2049114
22861.522200,2051252
22861.553812,2053324
22861.589580,2055668
22861.621663,2057771
22861.657476,2060118
22861.689496,2062216
22861.721899,2064340
22861.757592,2066679
22861.789583,2068775
22861.821939,2070896
22861.857527,2073228
22861.889574,2075328
22861.925519,2077684
22861.957561,2079784
22861.989560,2081881
22862.025652,2084246
22862.057582,2086339
22862.093647,2088702
22862.125620,2090798
22862.157642,2092896
22862.193879,2095271
22862.226029,2097378
22862.257680,2099452
22862.293668,2101811
22862.325644,2103906
22862.361841,2106278
22862.393854,2108376
22862.425651,2110460
22862.461793,2112829
22862.493925,2114934
22862.525594,2117010
22862.561652,2119373
22862.593659,2121470
22862.629544,2123822
22862.661672,2125928
22862.693676,2128025
22862.729721,2130387
22862.761705,2132483
22862.793819,2134588
22862.829683,2136938
22862.861735,2139039
22862.897586,2141388
22862.929852,2143503
22862.961707,2145590
22862.997730,2147951
22863.029668,2150044
22863.061795,2152150
22863.097720,2154504
22863.129804,2156607
22863.165955,2158976
22863.197903,2161070
22863.229528,2163142
22863.265716,2165514
22863.297700,2167610
22863.329933,2169722
22863.365629,2172062
22863.397890,2174176
22863.433595,2176516
22863.465906,2178633
22863.497522,2180705
22863.533588,2183069
22863.565551,2185163
22863.597593,2187263
22863.633565,2189621
22863.665934,2191742
22863.701753,2194089
22863.733558,2196174
22863.765539,2198270
22863.801692,2200639
22863.833514,2202724
22863.869616,2205090
22863.901752,2207196
22863.933622,2209285
22863.969647,2211646
22864.001659,2213744
22864.033552,2215834
22864.069538,2218192
22864.101670,2220298
22864.137847,2222669
22864.169905,2224770
22864.201628,2226849
22864.237880,2229224
22864.269523,2231298
22864.301680,2233406
22864.337649,2235763
22864.369863,2237874
22864.405599,2240216
22864.437662,2242317
22864.469582,2244409
22864.505648,2246773
22864.537866,2248884
22864.569637,2250966
22864.605551,2253320
22864.637670,2255425
22864.673623,2257781
22864.705518,2259871
22864.737668,2261978
22864.773530,2264328
22864.805525,2266425
22864.837732,2268536
22864.873676,2270891
22864.905690,2272989
22864.941593,2275342
22864.973508,2277434
22865.005648,2279540
22865.041665,2281901
22865.073715,2284001
22865.105642,2286093
22865.141515,2288444
22865.173512,2290541
22865.209689,2292912
22865.241854,2295020
22865.273856,2297117
22865.309696,2299466
22865.341717,2301564
22865.377810,2303930
22865.409622,2306015
22865.441668,2308115
22865.477617,2310471
22865.509835,2312582
22865.541742,2314673
22865.577635,2317025
22865.609608,2319121
22865.645507,2321473
22865.677616,2323578
22865.709708,2325681
22865.745844,2328049
22865.777822,2330145
22865.809687,2332233
22865.845569,2334584
22865.877905,2336704
22865.913609,2339043
22865.945975,2341165
22865.977782,2343249
22866.013858,2345613
22866.045550,2347690
22866.077764,2349801
22866.113538,2352146
22866.145848,2354263
22866.181549,2356603
22866.213707,2358710
22866.245579,2360799
22866.281639,2363162
22866.313558,2365254
22866.345696,2367360
22866.381735,2369722
22866.413894,2371830
22866.449663,2374174
22866.481525,2376262
22866.513535,2378360
22866.549522,2380718
22866.581615,2382821
22866.613892,2384936
22866.649675,2387281
22866.681635,2389376
22866.717661,2391737
22866.749529,2393825
22866.781496,2395920
22866.817726,2398295
22866.849647,2400387
22866.885707,2402750
22866.917945,2404863
22866.949576,2406935
22866.985894,2409316
22867.017655,2411397
22867.049650,2413494
22867.085792,2415862
22867.117789,2417959
22867.153803,2420320
22867.186009,2422430
22867.217929,2424522
22867.253633,2426862
22867.285916,2428978
22867.317740,2431063
22867.353667,2433418
22867.385897,2435530
22867.421600,2437870
22867.453796,2439980
22867.485661,2442068
22867.521716,2444431
22867.553652,2446524
22867.585711,2448625
22867.621831,2450992
22867.653718,2453081
22867.689604,2455433
22867.721686,2457536
22867.753740,2459636
22867.789620,2461988
22867.821699,2464090
22867.853700,2466187
22867.889646,2468543
22867.921854,2470654
