# timestamps [seconds],pts
222605.898013,848949
222605.905801,849459
222605.913832,849986
222605.921867,850512
222605.929882,851038
222605.938102,851576
222605.945903,852087
222605.954079,852623
222605.961909,853136
222605.969932,853662
222605.981957,854450
222605.989904,854971
222605.997885,855494
222606.005874,856018
222606.013882,856542
222606.021856,857065
222606.030088,857605
222606.037901,858117
222606.045937,858643
222606.053828,859160
222606.065824,859946
222606.073874,860474
222606.082039,861009
222606.090160,861541
222606.097789,862041
222606.105907,862573
222606.113858,863094
222606.121996,863628
222606.130041,864155
222606.138146,864686
222606.150070,865468
222606.157812,865975
222606.166126,866520
222606.173783,867022
222606.182015,867561
222606.189830,868073
222606.197914,868603
222606.205856,869123
222606.213914,869652
222606.221836,870171
222606.233847,870958
222606.242491,871524
222606.249791,872003
222606.258065,872545
222606.265942,873061
222606.273907,873583
222606.281808,874101
222606.290034,874640
222606.298107,875169
222606.306021,875688
222606.317806,876460
222606.325893,876990
222606.333997,877521
222606.342007,878046
222606.350101,878577
222606.358032,879096
222606.366000,879618
222606.373956,880140
222606.381914,880661
222606.390052,881195
222606.401869,881969
222606.410056,882506
222606.417783,883012
222606.425962,883548
222606.433900,884068
222606.441857,884590
222606.450069,885128
222606.457858,885638
222606.465953,886169
222606.473828,886685
222606.486055,887486
222606.493876,887999
222606.501788,888517
222606.510045,889058
222606.517887,889572
222606.525989,890103
222606.534049,890632
222606.542019,891154
222606.550036,891679
222606.558028,892203
222606.569983,892987
222606.578623,893553
222606.585902,894030
222606.594188,894573
222606.601957,895082
222606.610003,895609
222606.617915,896128
222606.625881,896650
222606.633827,897171
222606.641817,897694
222606.653952,898489
222606.662451,899046
222606.669913,899535
222606.677983,900064
222606.685941,900586
222606.693904,901108
222606.701886,901631
222606.709847,902153
222606.717948,902683
222606.726018,903212
222606.737965,903995
222606.746069,904526
222606.753978,905045
222606.763584,905674
222606.770163,906105
222606.778047,906622
222606.785947,907140
222606.793893,907660
222606.801929,908187
222606.809920,908711
222606.821781,909488
222606.830072,910031
222606.837803,910538
222606.847542,911176
222606.853845,911589
222606.862654,912167
222606.869928,912643
222606.877894,913165
222606.886078,913702
222606.893972,914219
222606.905805,914995
222606.913950,915528
222606.921927,916051
222606.930110,916587
222606.937778,917090
222606.945962,917626
222606.953909,918147
222606.961924,918672
222606.969817,919190
222606.977845,919716
222606.989806,920500
222606.998685,921082
222607.005883,921553
222607.014577,922123
222607.021962,922607
222607.029951,923131
222607.037842,923648
222607.046053,924186
222607.053792,924693
222607.061906,925225
222607.073912,926012
222607.082014,926542
222607.090061,927070
222607.098128,927599
222607.105936,928110
222607.115049,928707
222607.121882,929155
222607.130652,929730
222607.137877,930203
222607.145979,930734
222607.157954,931519
222607.166794,932099
222607.174050,932574
222607.183235,933176
222607.189818,933607
222607.198531,934178
222607.205793,934654
222607.214037,935195
222607.221801,935703
222607.230068,936245
222607.241846,937017
222607.250135,937560
222607.257795,938062
222607.267205,938679
222607.273896,939117
222607.281908,939643
222607.289908,940167
222607.298171,940708
222607.305895,941215
222607.314036,941748
222607.326084,942538
222607.335005,943122
222607.341973,943579
222607.350931,944166
222607.357788,944615
222607.366010,945154
222607.373845,945668
222607.382015,946203
222607.389809,946714
222607.397892,947244
222607.409957,948034
222607.417900,948555
222607.425932,949081
222607.434003,949610
222607.441892,950127
222607.450109,950666
222607.457841,951172
222607.465827,951696
222607.473918,952226
222607.481991,952755
222607.493832,953531
222607.502447,954096
222607.510000,954591
222607.518543,955150
222607.526081,955644
222607.534123,956171
222607.541848,956678
222607.550788,957264
222607.557797,957723
222607.565906,958254
222607.577830,959036
222607.585812,959559
222607.593974,960094
222607.602072,960624
222607.610360,961168
222607.618087,961674
222607.626064,962197
222607.634619,962757
222607.641934,963237
222607.651517,963865
222607.662006,964552
222607.670966,965139
222607.677983,965599
222607.686049,966128
222607.693951,966646
222607.702965,967236
222607.710013,967698
222607.718369,968246
222607.725854,968737
222607.734130,969279
222607.745887,970049
222607.753874,970573
222607.761846,971095
222607.770083,971635
222607.778000,972154
222607.786684,972723
222607.793849,973193
222607.802715,973774
222607.809868,974242
222607.818159,974786
222607.830070,975566
222607.837973,976084
222607.845969,976608
222607.855418,977228
222607.862039,977661
222607.870739,978232
